name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
little rock,2022-06-13,95,77.1,86.1,108.2,77.1,93.8,74.9,70.8,0,0,0,,0,0,19.7,12.7,207.6,1012.5,8,9.2,260.1,22.4,9,,2022-06-13T05:55:22,2022-06-13T20:23:17,0.47,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-14,92.9,78.1,85,100.8,78.1,89.7,72.2,67,0,0,0,,0,0,19.7,12.7,208.9,1014.5,7.8,9.4,261.8,22.6,9,,2022-06-14T05:55:24,2022-06-14T20:23:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-15,93,78.2,85.3,102.2,78.2,90.4,72.4,66.6,0,0,0,,0,0,21.9,13.6,209.3,1015.7,44.2,9.3,258.2,22.3,9,,2022-06-15T05:55:28,2022-06-15T20:24:00,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-16,96.1,75.8,86.4,108.2,75.8,93.4,73.6,67.3,0,0,0,,0,0,,10.2,232.4,1018,37.3,9.4,262.2,22.8,9,,2022-06-16T05:55:33,2022-06-16T20:24:20,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,E9770,UAPA4,KLIT,LNKA4"
little rock,2022-06-17,96.9,78,87.4,108.3,78,94.4,73.9,66,0,0,0,,0,0,,8,353.7,1017.1,37.4,9.7,244.4,21.2,7,,2022-06-17T05:55:39,2022-06-17T20:24:39,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-18,97,78.9,87.7,111.4,78.9,94.9,73.7,65,0,0,0,,0,0,,13.8,58.6,1016.4,44.2,9.9,237.6,20.5,9,,2022-06-18T05:55:47,2022-06-18T20:24:56,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-19,88.1,69,79.2,86.9,69,78.9,59.4,52.7,0,0,0,,0,0,16.1,10.2,63.4,1019.7,12.1,9.9,285.5,24.8,9,,2022-06-19T05:55:57,2022-06-19T20:25:12,0.68,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-20,93.8,67.8,81.4,97.5,67.8,83,64.5,58.5,0,0,0,,0,0,,11.2,144.6,1020,7.9,9.9,276.3,24,9,,2022-06-20T05:56:08,2022-06-20T20:25:26,0.75,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-21,96.2,71.8,84.9,102.9,71.8,88.7,69.6,62.5,0,0,0,,0,0,,7.8,244.9,1020.6,12.4,9.9,274.2,23.8,9,,2022-06-21T05:56:20,2022-06-21T20:25:39,0.75,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-22,100,75.7,87.7,104.5,75.7,91.7,70.4,59.9,0,0,0,,0,0,,8.8,328.6,1018.8,24.6,9.7,260,22.4,9,,2022-06-22T05:56:34,2022-06-22T20:25:50,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-23,93,78,86,103.1,78,91.8,72.1,64.1,0.068,100,4.17,rain,0,0,25.3,13.8,44.6,1015.3,47.7,9.9,254.8,21.9,9,,2022-06-23T05:56:49,2022-06-23T20:26:00,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-24,96.1,76.8,86.3,103.3,76.8,90.1,70.4,61.3,0,0,0,,0,0,,11.2,108.7,1014,39.9,9.9,246.8,21.4,9,,2022-06-24T05:57:06,2022-06-24T20:26:08,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-25,98,75.6,86.7,110.9,75.6,92.8,72.5,64.3,0,0,0,,0,0,,10,184.2,1014.7,24.6,9.9,258.1,22.4,9,,2022-06-25T05:57:24,2022-06-25T20:26:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT"
little rock,2022-06-26,97,78.4,85.6,110.9,78.4,92.2,73.9,69.5,0,0,0,,0,0,36.8,14.7,353.5,1017.4,57.5,9.8,161.4,13.9,9,,2022-06-26T05:57:43,2022-06-26T20:26:20,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-27,86,72.9,79.2,84.6,72.9,78.8,58.5,50.7,0,0,0,,0,0,24.2,13.9,45.9,1022.1,82,9.9,239.3,20.6,9,,2022-06-27T05:58:03,2022-06-27T20:26:24,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-28,86,66.5,77,84.5,66.5,76.4,54.4,47.5,0,0,0,,0,0,19.7,13.6,55.9,1021.9,31.8,9.9,269.7,23.4,9,,2022-06-28T05:58:25,2022-06-28T20:26:25,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-06-29,89.9,63.8,78,87.9,63.8,77.2,55.1,48,0,0,0,,0,0,17.2,10.2,69.9,1021.6,10.3,9.9,275.3,23.9,9,,2022-06-29T05:58:48,2022-06-29T20:26:26,0.02,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,D2073,E9770,KLIT"
little rock,2022-06-30,92.9,71.7,82.2,99.1,71.7,85.4,65.6,57.8,0,0,0,,0,0,,12.2,144,1018.1,36.9,9.9,199.4,17.3,8,,2022-06-30T05:59:12,2022-06-30T20:26:24,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,E9770,UAPA4,KLIT"
little rock,2022-07-01,92.8,73.1,83.2,100.8,73.1,87,71.3,69,0,0,0,,0,0,,10.1,195.3,1015.9,46.5,9.9,203.6,17.5,8,,2022-07-01T05:59:38,2022-07-01T20:26:22,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,72218853985"
little rock,2022-07-02,88,74.1,80.4,94,74.1,83.1,71.6,75.3,0,0,0,,0,0,,11.3,182.1,1014.9,73.3,9.9,112.1,9.7,4,,2022-07-02T06:00:04,2022-07-02T20:26:17,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KSGT,KLRF,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-03,89.9,75.5,81.6,97.1,75.5,85.1,72.5,75.2,0,0,0,,0,0,,9,174.6,1016.4,91.8,9.9,137.3,11.8,6,,2022-07-03T06:00:32,2022-07-03T20:26:11,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-04,97.9,75.7,86.1,109.7,75.7,92.6,74.3,70.6,0,0,0,,0,0,19.7,11.6,188.7,1016.6,56.9,8.9,246.8,21.2,9,,2022-07-04T06:01:00,2022-07-04T20:26:03,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-05,98.1,78.1,88.4,107.4,78.1,94.9,72.9,62.4,0,0,0,,0,0,18.3,13.6,208.8,1015.1,31,9.9,247.3,21.4,8,,2022-07-05T06:01:30,2022-07-05T20:25:53,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-06,99,78.1,88.6,108.5,78.1,95.1,73.2,63.3,0,0,0,,0,0,17.2,13.7,200,1013.9,23.1,9.7,265.8,23,9,,2022-07-06T06:02:00,2022-07-06T20:25:42,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT"
little rock,2022-07-07,99,75.8,88.6,109.8,75.8,96.2,73.8,64.1,0,0,0,,0,0,20.6,12.6,206.3,1014,28,9.9,258.5,22.4,9,,2022-07-07T06:02:32,2022-07-07T20:25:29,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-08,101,79.9,90.6,113.7,79.9,99.8,74.2,60.6,0,0,0,,0,0,,11.4,218.6,1014.3,22.1,9.9,246.2,21.2,9,,2022-07-08T06:03:04,2022-07-08T20:25:14,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-09,99.9,82.1,89.9,114.6,87.6,98.8,73.6,59.6,0,0,0,,0,0,21.9,13.9,289.1,1014.1,55.3,9.9,156.4,13.5,8,,2022-07-09T06:03:38,2022-07-09T20:24:58,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4,72218853985"
little rock,2022-07-10,91.1,77.1,83.4,95.2,77.1,85.7,68.3,61.3,0,0,0,,0,0,21.9,12.8,57.7,1015.6,58.8,9.9,140.9,12.2,5,,2022-07-10T06:04:12,2022-07-10T20:24:40,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4,72218853985"
little rock,2022-07-11,95.1,71.7,84.2,98.9,71.7,86.1,67.5,60.5,0,0,0,,0,0,16.1,10.2,160.1,1012.8,6.7,9.7,261.5,22.8,9,,2022-07-11T06:04:47,2022-07-11T20:24:21,0.43,Clear,Clear conditions throughout the day.,clear-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-12,100.9,73.8,85.6,109,73.8,88.8,70,63.1,0.157,100,12.5,rain,0,0,,14.9,233.5,1012.5,39.6,9.7,230.1,19.2,8,,2022-07-12T06:05:23,2022-07-12T20:23:59,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-13,96.1,74,84.8,106.2,74,89.9,71.7,66.5,0,0,0,,0,0,,10.2,70,1015.1,57.9,9.9,198.1,17,7,,2022-07-13T06:05:59,2022-07-13T20:23:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-14,97,75.7,86.3,99.9,75.7,88.5,67.9,58.1,0,0,0,,0,0,19.7,11.3,124.7,1017.7,40.7,9.9,255.3,22,9,,2022-07-14T06:06:36,2022-07-14T20:23:12,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KSGT,KLRF,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-15,96.9,70.9,84.9,98.5,70.9,85.9,64.6,53.9,0,0,0,,0,0,,10.1,143.3,1018.2,40.8,9.9,225.9,19.6,9,,2022-07-15T06:07:14,2022-07-15T20:22:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-16,98.9,74.8,86.9,106.4,74.8,90.8,69.6,58.9,0,0,0,,0,0,,12.6,203.4,1015.1,46.3,9.9,232.4,20.3,8,,2022-07-16T06:07:53,2022-07-16T20:22:18,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-17,98.9,79.1,88.2,107.4,79.1,94.2,71.3,58.8,0,0,0,,0,0,23,13.7,203.5,1012.4,84.9,9.9,139.5,12.1,6,,2022-07-17T06:08:32,2022-07-17T20:21:48,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KSGT,KLRF,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-18,97.9,73.1,85.8,109.7,73.1,93.1,73.4,68.4,0.621,100,16.67,rain,0,0,29.8,20.6,178,1011.8,62.3,9.5,228.2,19.7,8,,2022-07-18T06:09:11,2022-07-18T20:21:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-19,100.1,79,89,110,79,96.8,73.7,63.1,0,0,0,,0,0,22.9,14.8,206.7,1010.4,38.1,9.9,242.8,21.1,8,,2022-07-19T06:09:51,2022-07-19T20:20:44,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-20,96.1,83,88.6,109.9,88.3,97.1,73.5,61.5,0,0,0,,0,0,23,14.8,232.9,1009.7,59.2,9.9,128.3,11.1,4,,2022-07-20T06:10:32,2022-07-20T20:20:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-21,98.1,79.9,88.4,105.3,79.9,93.5,70.1,56.3,0,0,0,,0,0,29.8,14.2,233.8,1011.9,46.5,9.9,196.5,17.1,7,,2022-07-21T06:11:13,2022-07-21T20:19:34,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KSGT,KLRF,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-22,100.2,74.8,87.4,106,74.8,90.7,67.8,55,0,0,0,,0,0,,9.2,215.4,1015.4,49,9.9,249.4,21.6,9,,2022-07-22T06:11:55,2022-07-22T20:18:57,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4,72218853985"
little rock,2022-07-23,98,76.9,87.5,104.4,76.9,92.2,71.4,62.2,0,0,0,,0,0,,9.3,197.5,1016.4,41.9,9.9,240.5,20.6,9,,2022-07-23T06:12:37,2022-07-23T20:18:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-24,101,78.1,88.3,108.3,78.1,93.9,71.5,60,0,0,0,,0,0,18.3,11.4,210.8,1015.7,39.7,9.9,254,22,9,,2022-07-24T06:13:19,2022-07-24T20:17:37,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4,72218853985"
little rock,2022-07-25,100.8,80,89.2,108.3,83.2,95.5,71.1,57,0,0,0,,0,0,,16,197.6,1015,59.1,9.9,256,22,8,,2022-07-25T06:14:02,2022-07-25T20:16:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,SDNA4,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-26,102.7,80.1,90,110.4,83.9,96.3,71.1,56.1,0,0,0,,0,0,27.7,16,212.2,1014.5,51.7,9.9,231.6,20,9,,2022-07-26T06:14:45,2022-07-26T20:16:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-27,97.8,79.9,84.6,109.6,79.9,90.6,72.9,69.1,1.065,100,12.5,rain,0,0,41.3,14.2,195.3,1014.8,69.9,9.7,197.2,17.1,9,,2022-07-27T06:15:28,2022-07-27T20:15:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-28,92.8,77,82.3,104.1,77,87.2,74,76.6,0.546,100,12.5,rain,0,0,,11.4,199.1,1014.6,63.6,9.4,192.6,16.7,8,,2022-07-28T06:16:12,2022-07-28T20:14:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-29,84.8,76.9,80.5,93,76.9,82.9,72.9,78.2,0.009,100,4.17,rain,0,0,,13.5,46,1016.9,88.6,9.9,74.3,6.5,4,,2022-07-29T06:16:55,2022-07-29T20:13:52,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-30,84.7,74,79.3,91.5,74,81.4,72.6,80.6,0,0,0,,0,0,,11.3,135.7,1019,91.3,9.9,103.8,8.9,4,,2022-07-30T06:17:39,2022-07-30T20:13:03,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-07-31,82.9,74,76.7,90.2,74,77.6,72.4,86.9,0.699,100,33.33,rain,0,0,,11.3,187.9,1019.3,91.6,8.8,37.2,3.4,2,,2022-07-31T06:18:23,2022-07-31T20:12:12,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-01,92.8,75,83,101.8,75,87.6,72.9,73.3,0,0,0,,0,0,,12.8,220.8,1017.9,85.6,9.9,173.2,15,7,,2022-08-01T06:19:08,2022-08-01T20:11:20,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KPBF,UAPA4,E9770,72341793988,KLIT,LNKA4"
little rock,2022-08-02,93.2,75,83.8,105.1,75,89.9,74.1,73.8,0,0,0,,0,0,,11.1,192.9,1015.7,56.3,9.9,210.2,18.1,9,,2022-08-02T06:19:52,2022-08-02T20:10:27,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,72341793988,KLIT,LNKA4"
little rock,2022-08-03,95,75.5,84.5,108,75.5,91.3,74.6,73.6,0,0,0,,0,0,,10.2,170.2,1013.5,54.7,9.8,201.8,17.5,9,,2022-08-03T06:20:37,2022-08-03T20:09:32,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,72218853985"
little rock,2022-08-04,84.9,75,80.1,90.4,75,82.9,71.6,75.8,0,0,0,,0,0,,16.1,160.1,1015.1,81.7,9.9,93.9,8.2,6,,2022-08-04T06:21:21,2022-08-04T20:08:36,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-05,92,78,84.5,103.9,78,89.7,73.8,71.8,0.011,100,4.17,rain,0,0,21.9,14.9,157.7,1016.6,54.7,9.6,208.4,18,9,,2022-08-05T06:22:06,2022-08-05T20:07:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-06,92.9,75,84.2,100.1,75,88.6,71.9,68.1,0,0,0,,0,0,17.2,13.7,178.2,1018.6,33.3,9.9,202.3,17.5,9,,2022-08-06T06:22:51,2022-08-06T20:06:41,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4,72218853985"
little rock,2022-08-07,93.8,74.1,84.3,100.4,74.1,89,71.6,67.3,0,0,0,,0,0,,11.3,183.4,1019.3,45.2,9.9,219.4,18.7,8,,2022-08-07T06:23:36,2022-08-07T20:05:41,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-08,93.9,74,80.5,105.7,74,83.4,71.6,75.2,0.094,100,16.67,rain,0,0,39.1,18,231.6,1017.8,86.1,9.6,162.3,13.7,9,,2022-08-08T06:24:21,2022-08-08T20:04:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KPBF,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-09,88.1,72,79.6,93.5,72,82.1,70.7,75.6,0,0,0,,0,0,,11.2,217.1,1017.3,66.4,9.9,127.8,10.9,5,,2022-08-09T06:25:06,2022-08-09T20:03:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-10,87,73.3,79.3,94.4,73.3,81.9,72,79,0,0,0,,0,0,,9,128.7,1018.2,75.5,9.4,99.7,8.6,5,,2022-08-10T06:25:51,2022-08-10T20:02:35,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-11,89,74.9,80.6,94.3,74.9,82.1,70,72.2,0.087,100,8.33,rain,0,0,18.3,13.4,65.2,1018,58.5,9.4,125.7,10.6,6,,2022-08-11T06:26:36,2022-08-11T20:01:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,72218853985"
little rock,2022-08-12,92,73.1,81.9,97.1,73.1,84.1,67.7,63.6,0,0,0,,0,0,21.9,12.7,70.3,1018.2,52.9,9.9,170.8,14.9,8,,2022-08-12T06:27:20,2022-08-12T20:00:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-13,90,69.2,79.9,89.6,69.2,79.8,62.4,57.8,0,0,0,,0,0,,10.2,92.2,1018.1,28.6,9.9,208.2,18,9,,2022-08-13T06:28:05,2022-08-13T19:59:19,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-14,96.2,66.7,81.9,102.3,66.7,84.8,67.4,64.3,0,0,0,,0,0,,9,222.3,1015.2,47.8,9.9,201,17.2,9,,2022-08-14T06:28:50,2022-08-14T19:58:11,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-15,102.7,74.8,87.6,111.5,74.8,92.8,70.9,60.7,0,0,0,,0,0,,10.5,159.1,1012.9,45.8,9.9,203.8,16.9,9,,2022-08-15T06:29:35,2022-08-15T19:57:03,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,UAPA4,E9770,72341793988,KLIT,72218853985,LNKA4"
little rock,2022-08-16,92.9,74,82.1,99.9,74,85,70,67.7,0,0,0,,0,0,23,14.9,91.6,1014,65,9.9,179.3,15.4,9,,2022-08-16T06:30:19,2022-08-16T19:55:53,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,72218853985"
little rock,2022-08-17,76.9,70,72.7,76.9,70,72.7,67.6,84.2,1.079,100,50,rain,0,0,,15.9,56,1016.3,98.4,8.1,46.1,3.9,3,,2022-08-17T06:31:04,2022-08-17T19:54:43,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72340503930,72341613925,72340313963,KLRF,KSGT,KSRC,KPBF,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-18,85.9,69.1,76.5,87.5,69.1,77,65.2,69.9,0,0,0,,0,0,,10.1,62.8,1015.6,67.1,9.9,140.8,12.3,7,,2022-08-18T06:31:49,2022-08-18T19:53:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-19,89,67.9,78.6,88.9,67.9,78.9,63.7,63,0,0,0,,0,0,,7.9,76.4,1014.7,36.8,9.9,181.1,15.6,9,,2022-08-19T06:32:33,2022-08-19T19:52:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
little rock,2022-08-20,92.9,70,82.2,99,70,85.2,68.7,65.2,0,0,0,,0,0,18.3,9.1,216.5,1015.6,71.8,9.8,159,13.7,7,,2022-08-20T06:33:17,2022-08-20T19:51:06,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72341613925,72340313963,KLRF,KSGT,KSRC,UAPA4,E9770,KLIT,LNKA4"
