name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Huntsville, Alabama",2022-06-28,88,65.7,77.1,87.4,65.7,77,60.2,58,0,0,0,,0,0,18.1,8.2,36.2,1019.8,30.3,9.8,211.6,18.3,10,30,2022-06-28T05:35:43,2022-06-28T20:03:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,BRAA1,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-06-29,90.2,69.1,79.6,95,69.1,81.9,69.2,72.4,0.003,100,4.17,rain,0,0,16.1,8.7,119.5,1021.2,46.6,9.8,224.3,19.4,10,75,2022-06-29T05:36:05,2022-06-29T20:03:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,72323003856,KHUA,72227953852,72030763804,KMDQ,72323163883"
"Huntsville, Alabama",2022-06-30,91.6,71.9,81.6,95.5,71.9,83.8,70.1,70.5,0,0,0,,0,0,18.3,10.7,177.4,1020.5,31.5,9.3,248.5,21.3,9,75,2022-06-30T05:36:30,2022-06-30T20:03:36,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,BRAA1,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-01,92.8,71.6,81.7,95.7,71.6,83.8,69.4,69.3,0,0,0,,0,0,25.3,14.4,211.1,1017.8,26.7,9.9,274.3,23.8,9,100,2022-07-01T05:36:55,2022-07-01T20:03:33,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-02,92.1,73.5,82.2,97.2,73.5,84.9,70.8,70.6,0.002,100,8.33,rain,0,0,17.2,9.3,230,1016,41.9,9.7,227.1,19.7,6,60,2022-07-02T05:37:21,2022-07-02T20:03:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHSV,72323003856,TT397,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-03,93.6,72.9,81.6,98.9,72.9,84.2,71.3,74.5,0.007,100,4.17,rain,0,0,15.2,9.6,288,1017.4,39.9,9,259.2,22.4,8,60,2022-07-03T05:37:49,2022-07-03T20:03:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,BRAA1,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-04,94.4,72.9,82.9,101.1,72.9,86.9,72.7,74.8,0.133,100,50,rain,0,0,12.5,6.5,186.5,1018.3,29.6,9,279,24.1,9,100,2022-07-04T05:38:17,2022-07-04T20:03:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D9186,KHSV,BRAA1,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-05,96.8,74.6,84,106.6,74.6,89.3,74.2,74.3,0.014,100,8.33,rain,0,0,23,11.7,247.6,1016.6,26.5,9.4,285.9,24.5,9,100,2022-07-05T05:38:47,2022-07-05T20:03:05,0.22,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHSV,72323003856,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-06,94.6,74.8,83.5,104.8,74.8,89,74,74.9,0,0,0,,0,0,26.4,8.4,249.9,1015.4,28.2,9.8,278.5,24.2,9,100,2022-07-06T05:39:17,2022-07-06T20:02:54,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-07,93.7,74.7,81.7,106.8,74.7,86.7,74.8,81.2,0.041,100,8.33,rain,0,0,21.9,10.5,279.2,1015.3,33.8,9.4,211.7,18.4,9,100,2022-07-07T05:39:49,2022-07-07T20:02:41,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-08,95.9,73.3,84.7,107.6,73.3,91,74.2,73.7,0.002,100,8.33,rain,0,0,20.4,9.2,268.2,1015.4,24.2,9.1,250.8,21.6,9,100,2022-07-08T05:40:21,2022-07-08T20:02:26,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"D9186,KHSV,72323003856,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-09,92.6,71.9,80.3,102.5,71.9,84,74.1,83,0.154,100,29.17,rain,0,0,30,13.3,228.2,1014.9,62.9,9.3,200.7,17.3,8,75,2022-07-09T05:40:55,2022-07-09T20:02:10,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-10,85.7,72.7,77.7,90,72.7,78.9,71.6,82.9,0,0,0,,0,0,14.3,11.3,8.3,1013.9,73.1,9.7,142.8,12.3,6,30,2022-07-10T05:41:29,2022-07-10T20:01:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-11,89.7,68.1,79.4,94.7,68.1,81.7,70.1,75.5,0,0,0,,0,0,13.4,9.7,138.2,1012.9,28.9,9.6,255.4,22.1,8,60,2022-07-11T05:42:04,2022-07-11T20:01:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,BRAA1,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-12,92.7,72.8,82.1,97.4,72.8,85,71,71.8,0,0,0,,0,0,9.4,8.7,185.8,1013.6,53.1,9.6,256.7,22.2,8,75,2022-07-12T05:42:39,2022-07-12T20:01:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,KHUA,72227953852,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-13,83.8,70,75.6,88.6,70,76.9,70,83.9,1.508,100,37.5,rain,0,0,34.5,17.9,302.1,1016.7,56,9.3,166.4,14.6,6,75,2022-07-13T05:43:16,2022-07-13T20:00:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9186,KHSV,72323003856,72085600284,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-14,90.2,69.3,78.9,90.5,69.3,79.4,67,71.7,0.006,100,8.33,rain,0,0,16.1,8.4,20.7,1019.2,34.1,7.8,294.5,25.5,9,60,2022-07-14T05:43:53,2022-07-14T20:00:24,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"KHSV,72323003856,72085600284,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-15,92.1,66.4,79.6,93.5,66.4,80.3,66,67.9,0,0,0,,0,0,8.7,8,0.4,1019.7,9.8,9.6,286.2,24.7,9,30,2022-07-15T05:44:31,2022-07-15T19:59:58,0.56,Clear,Clear conditions throughout the day.,clear-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-16,92.8,70.6,81.7,95.1,70.6,83.5,68.2,67.4,0,0,0,,0,0,10.5,7.2,305.3,1017.4,19.7,9.8,269,23.2,9,100,2022-07-16T05:45:09,2022-07-16T19:59:30,0.6,Clear,Clear conditions throughout the day.,clear-day,"KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-17,93.7,72.6,83.7,97.2,72.6,86.5,69.3,64.4,0,0,0,,0,0,20.8,9.6,188.5,1015.7,21.9,9.9,256.8,22.2,8,60,2022-07-17T05:45:48,2022-07-17T19:59:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-18,83,74.6,79.9,87.4,74.6,81.7,69.7,71.5,0.018,100,12.5,rain,0,0,21.9,13.1,214.2,1014.7,57.6,9.8,127.6,10.9,4,60,2022-07-18T05:46:28,2022-07-18T19:58:29,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-19,88,73,79.4,94.2,73,81.6,71.3,78,0.142,100,33.33,rain,0,0,24.2,13.3,212.2,1014.7,63.1,9.5,190.3,16.4,8,100,2022-07-19T05:47:08,2022-07-19T19:57:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-20,95.8,73.4,85,108.4,73.4,91.8,73.9,71.4,0,0,0,,0,0,23,13.3,219.8,1012.3,44.2,9.9,236.3,20.4,8,100,2022-07-20T05:47:49,2022-07-20T19:57:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-21,93.9,78.7,85.5,107.4,78.7,93.2,74.2,69.8,0.005,100,8.33,rain,0,0,27.7,9.2,226.1,1012.1,55.8,9.4,227.6,19.6,7,100,2022-07-21T05:48:30,2022-07-21T19:56:46,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-22,93.5,73.4,83.3,101.7,73.4,87.9,72.5,71.5,0,0,0,,0,0,14.8,8,211.2,1017,27.3,9.3,275.6,23.8,8,100,2022-07-22T05:49:11,2022-07-22T19:56:09,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-23,93.6,71.4,81.7,99,71.4,84.6,71,72.4,0,0,0,,0,0,28.9,11.2,195.7,1019.3,23.5,9.6,235.3,20.3,8,100,2022-07-23T05:49:53,2022-07-23T19:55:30,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-24,92.8,73,82.4,100,73,86.3,72,73,0,0,0,,0,0,21.9,11.9,227.8,1018.8,30.8,9.9,231,19.8,9,100,2022-07-24T05:50:36,2022-07-24T19:54:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-25,94.7,75.4,83.3,102.4,75.4,87.3,72.1,70.7,0,0,0,,0,0,21.3,11.1,200.9,1013.8,48.7,9.3,208.8,18.1,9,100,2022-07-25T05:51:18,2022-07-25T19:54:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-26,93.4,75.5,83.8,102.6,75.5,88.1,72.5,70.4,0,0,0,,0,0,23,10.1,205.7,1018.3,49.6,9.3,196.8,17,8,60,2022-07-26T05:52:01,2022-07-26T19:53:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-07-27,94.6,76.6,85.8,100.4,76.6,90.1,71.1,63.4,0,0,0,,0,0,20.4,12.2,211.3,1017.5,32.1,9.8,250.3,21.5,7,60,2022-07-27T05:52:44,2022-07-27T19:52:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-28,96.3,76.8,85.7,103.1,76.8,90.1,71.2,63.6,0,0,0,,0,0,31.1,14.2,239.3,1016.3,38.3,9.9,234.4,20,8,60,2022-07-28T05:53:28,2022-07-28T19:51:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,72085600284,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-29,92.6,75.8,82.5,99.6,75.8,85.9,72.6,73.4,0.277,100,25,rain,0,0,21.9,12,309.7,1017.3,60.5,9.3,233,20.3,9,75,2022-07-29T05:54:12,2022-07-29T19:51:05,0.03,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-07-30,88,75.6,78.6,95.5,75.6,80.1,73.9,85.9,0.068,100,33.33,rain,0,0,17.9,8.2,66.2,1020.1,68.5,9.7,121.8,10.6,6,75,2022-07-30T05:54:56,2022-07-30T19:50:16,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,KFYM,AAMA1"
"Huntsville, Alabama",2022-07-31,88.5,73.8,78.3,95.8,73.8,80.1,72.7,84.2,0.159,100,12.5,rain,0,0,23,11.6,219.3,1021.1,81,9.6,176.7,15.4,7,75,2022-07-31T05:55:40,2022-07-31T19:49:25,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-01,81,73,75,86,73,75.4,72.8,93.1,0.844,100,50,rain,0,0,17.2,7.7,159.8,1020.6,60.6,8.3,66,5.8,3,60,2022-08-01T05:56:24,2022-08-01T19:48:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-02,90.9,71.8,80.4,98.1,71.8,84.2,72.8,79.5,0,0,0,,0,0,13.4,8.3,243.3,1018.2,43.4,8.3,235.5,20.2,8,100,2022-08-02T05:57:08,2022-08-02T19:47:40,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-03,91.1,71.2,80.4,97.3,71.2,83.1,71.3,75.8,0,0,0,,0,0,12.3,7.9,188.6,1016.7,28.7,9.7,257.4,22.5,9,75,2022-08-03T05:57:53,2022-08-03T19:46:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-04,87.9,72.9,80.1,92.7,72.9,82.2,70.9,75.3,0,0,0,,0,0,17.7,10.6,156.3,1017.8,47.4,9.4,191.7,16.4,7,30,2022-08-04T05:58:38,2022-08-04T19:45:50,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-05,92.5,72,82.1,95.7,72,84.3,69.7,69.4,0,0,0,,0,0,23,10.1,203.2,1019.7,32.6,9.4,226.6,19.7,8,60,2022-08-05T05:59:22,2022-08-05T19:44:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,KFYM,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-06,91.6,72.4,79.2,98.5,72.4,81,71.6,79.1,0.409,100,37.5,rain,0,0,21.9,12.6,119.2,1022,42.3,9.3,154.8,13.4,6,75,2022-08-06T06:00:07,2022-08-06T19:43:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHSV,72323003856,72085600284,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-07,89.7,70.5,77.7,97.5,70.5,79.4,71.7,83.2,0.053,100,12.5,rain,0,0,29.1,9.7,156.4,1022.1,30.5,9.3,223.3,19.4,9,75,2022-08-07T06:00:52,2022-08-07T19:42:54,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-08,92.2,70,80.4,100.2,70,83.7,71.5,76.8,0,0,0,,0,0,11.9,5.8,229.6,1019.7,38.8,8.8,227,19.5,7,60,2022-08-08T06:01:37,2022-08-08T19:41:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,KMDQ,KFYM,AAMA1,72085600284,TT397,72030763804"
"Huntsville, Alabama",2022-08-09,88.1,72.9,78,93.4,72.9,79.2,71.9,82.4,0.019,100,16.67,rain,0,0,23,10.7,177.8,1019.2,47.8,9.3,165,14.1,7,60,2022-08-09T06:02:22,2022-08-09T19:40:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KFYM,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-10,81.5,72.1,74.7,86.7,72.1,75.5,71.7,90.8,0.772,100,54.17,rain,0,0,15,5.7,93.6,1020.4,70.9,8.7,86.3,7.6,5,60,2022-08-10T06:03:06,2022-08-10T19:39:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D9186,KHSV,72323003856,KDCU,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-11,86.5,71.2,77.7,92.9,71.2,79.4,71.7,83.2,0,0,0,,0,0,9.6,8.9,358.4,1018.2,62.4,9.3,203.4,17.5,10,75,2022-08-11T06:03:51,2022-08-11T19:38:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-12,88,69.6,77.7,89.8,69.6,78.6,67.5,73.3,0,0,0,,0,0,19.9,11.2,11.8,1017.7,19.1,9.2,268.1,23.3,8,30,2022-08-12T06:04:36,2022-08-12T19:37:39,0.52,Clear,Clear conditions throughout the day.,clear-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-13,86.2,63.5,74.8,87.6,63.5,75.4,64.9,73.5,0,0,0,,0,0,9.8,6.1,43.8,1018,20,9.7,238.5,20.6,8,10,2022-08-13T06:05:21,2022-08-13T19:36:33,0.55,Clear,Becoming cloudy in the afternoon.,clear-day,"KHSV,72323003856,KDCU,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-14,90,65.7,78,93,65.7,79.3,67,72.3,0,0,0,,0,0,18.3,10.6,224.1,1015.9,22.2,9.5,253.2,21.9,8,60,2022-08-14T06:06:06,2022-08-14T19:35:25,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-15,90.6,70.5,79.9,97.9,70.5,82.5,69.6,72.7,0,0,0,,0,0,23.9,13.1,314.7,1012.9,44.4,9.5,239.9,20.8,6,100,2022-08-15T06:06:50,2022-08-15T19:34:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,72085600284,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-16,80,66.6,73.6,82.3,66.6,73.7,67.1,80.7,0,0,0,,0,0,13.6,9.6,343.5,1014.5,52.6,9.1,129.2,11,5,10,2022-08-16T06:07:35,2022-08-16T19:33:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-17,78.3,65.3,71.9,78.3,65.3,71.9,66.2,82.7,0,0,0,,0,0,12.8,5.8,332.4,1015.9,50.9,9.2,131.5,11.4,4,10,2022-08-17T06:08:19,2022-08-17T19:31:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-18,86.9,63.3,74.8,87.5,63.3,75.1,63.9,72.7,0,0,0,,0,0,8.1,7.5,25.1,1014.6,37.3,7.7,195.2,17,7,10,2022-08-18T06:09:04,2022-08-18T19:30:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-19,88.3,67.3,75.5,91.5,67.3,76.5,67.8,78.6,0.006,100,4.17,rain,0,0,29.8,7.8,115.8,1015.3,46.5,9.2,174.5,15,9,60,2022-08-19T06:09:48,2022-08-19T19:29:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-20,85.2,71.9,78,90.6,71.9,80,71.3,81.1,0.029,100,8.33,rain,0,0,34.4,11,183.1,1018.3,72.6,9.9,154.6,13.3,6,100,2022-08-20T06:10:33,2022-08-20T19:28:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-21,80.4,71.6,75,84.8,71.6,75.2,71.5,89.2,0.009,100,12.5,rain,0,0,17,11.1,201.4,1017.7,77.9,9,90.9,7.8,4,60,2022-08-21T06:11:17,2022-08-21T19:27:07,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F2925,D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-22,83.8,70.7,76.1,91.8,70.7,77.2,70.7,84.3,0,0,0,,0,0,19.7,8.6,246.8,1016,70,9.1,140,12,7,60,2022-08-22T06:12:01,2022-08-22T19:25:52,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-23,85.9,69.2,76.6,89.6,69.2,78,70.5,82.9,0.154,100,16.67,rain,0,0,20.8,6.4,320.5,1014.9,78,8,151.8,13.1,7,60,2022-08-23T06:12:45,2022-08-23T19:24:37,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-24,84,71.6,76.8,88.7,71.6,78.3,70.6,82.4,0.011,100,4.17,rain,0,0,8.1,6.9,216.2,1016.5,83.6,9,121.7,10.5,5,60,2022-08-24T06:13:29,2022-08-24T19:23:20,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-25,88,70.2,77.7,92.8,70.2,79.3,70.1,79.3,0,0,0,,0,0,9.2,5.8,88.7,1017.4,59.1,9.1,147.8,12.7,5,60,2022-08-25T06:14:13,2022-08-25T19:22:04,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-26,87.2,71.2,77.4,93.9,71.2,79.1,71.1,82.4,0,0,0,,0,0,12.1,9.5,307.3,1017,54.3,9.3,178.3,15.5,9,75,2022-08-26T06:14:57,2022-08-26T19:20:46,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHSV,72323003856,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,KFYM,72323163883,AAMA1"
"Huntsville, Alabama",2022-08-27,92.4,68.9,79.3,96.5,68.9,81,69,74.5,0,0,0,,0,0,9.4,7.7,47.9,1015.3,22.7,9,261,22.4,8,75,2022-08-27T06:15:40,2022-08-27T19:19:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9186,KHSV,72323003856,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-28,92.1,70.9,81.2,96.8,70.9,83.8,69.9,71.3,0.003,100,4.17,rain,0,0,36.8,11.3,157.5,1015.3,33,9.9,213.4,18.4,7,75,2022-08-28T06:16:24,2022-08-28T19:18:09,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,72030763804,KMDQ,AAMA1"
"Huntsville, Alabama",2022-08-29,92.9,71.1,81.3,99,71.1,83.6,70.1,71.6,0.001,100,4.17,rain,0,0,10.5,8.9,147.9,1016.8,25.7,9.6,198,17.1,8,60,2022-08-29T06:17:08,2022-08-29T19:16:49,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D9186,KHSV,72323003856,TT397,KDCU,BRAA1,72227953852,KHUA,72030763804,KMDQ,72323163883,AAMA1"
